problem,numSols,stage,gap,time,iterations
satellites2-60-fs,1,1,89.47368421058172,21.061536109,37
savsched1,1,2,9.906201875961843,191.364184482,13
sct2,1,1,13.038060811673038,0.42951367,19
set1ch,1,1,44.09533083901389,0.065321457,31
seymour,1,1,9.615384615384615,0.564736996,1
seymour1,1,1,0.9022619738646191,2.232914307,6
sing326,1,1,7.047648608383986,22.799431506,34
sing44,1,1,7.5326941830394585,28.444502606,44
snp-02-004-104,1,2,2.128287446544905,18.317356606,34
sorrell3,1,1,81.25,0.759719369,1
sp150x300d,1,1,2.816901408450704,0.060532104,31
sp97ar,1,1,14.921201117473116,0.945717626,3
sp98ar,1,1,17.70349046245073,0.521175699,1
splice1k1,1,1,99.49238578680203,66.28228685,14
square41,1,2,6.25,1343.094492669,10
square47,0,3,100,3602.051715475,10
supportcase10,1,1,61.111111111111114,120.07723454,13
supportcase12,1,2,1.684795062183873,12.22913976,17
supportcase18,1,1,27.272727272727273,0.122724628,1
supportcase26,1,1,98.84032091883597,0.195712484,90
supportcase33,1,2,72.46376811594203,19.83864218,204
supportcase40,1,1,15.720961582481467,3.441358088,15
supportcase42,1,2,22.413692777299996,3.492464692,11
supportcase6,1,1,0.45472934581174174,12.964570198,12
supportcase7,1,1,17.654329229370973,7.044806638,26
swath,1,2,70.71790249366005,17.904661272,239
swath1,1,2,67.56063037409851,3.752197865,96
swath3,1,1,61.2405242641525,3.609554084,94
t1717,1,1,65.79172241529565,150.576201733,57
tbfp-network,1,1,68.70390358552345,25.43085937,14
thor50dday,1,1,70.1671120034249,9.649478936,34
timtab1,1,2,38.08191007459673,0.557905456,156
timtab2,1,3,43.11751853440312,4.885276781,700
tr12-30,1,1,42.763979646843815,0.138654407,32
traininstance2,1,2,41.27074985689754,1.671327535,429
traininstance6,1,3,49.87597448618001,3.050083082,1037
trento1,1,1,43.62818200730291,7.056647709,8
triptim1,1,2,0.21381413877806565,20.545631224,4
uccase12,1,1,3.0081057161354847,9.782505986,17
uccase9,1,1,98.09562229893686,29.553228293,97
uct-subprob,1,1,10.795454545454545,0.541781589,7
unitcal_7,1,3,11.380898157614272,109.523923491,797
var-smallemery-m6j6,1,1,100.0,19.74535083,66
vpm2,1,1,28.311688311688307,0.027794837,26
wachplan,1,2,0.0,2.194268067,23
