problem,numSols,stage,gap,time,iterations
sp150x300d,1,3,2.816901408450704,0.044105685,20
sp97ar,1,1,15.983997930012372,1.003570067,3
sp98ar,1,1,12.182958969390803,0.54115114,1
splice1k1,1,1,98.98477157360406,59.071241772,9
square41,1,2,58.333333333333336,1546.71951486,11
square47,0,3,100,3601.949473677,9
supportcase10,1,1,22.22222222222222,129.489993528,10
supportcase12,1,2,10.20399511179017,4.545695585,4
supportcase18,1,1,27.272727272727273,0.124333855,1
supportcase26,1,3,32.008961411322765,0.073022213,20
supportcase33,1,2,82.6086956521739,15.761736636999998,175
supportcase40,1,1,40.97982840557211,1.613532369,7
supportcase42,1,2,17.246402907619288,2.067515373,5
supportcase6,1,1,0.45347134011323437,4.239153351,4
supportcase7,1,2,22.59322599038934,5.112276576,12
swath,1,2,66.99487378912117,26.118707847,320
swath1,1,1,15.870301462032213,1.468389655,50
swath3,1,1,41.52561986882479,2.270177607,68
t1717,1,1,65.2766268846249,197.97097025,43
tbfp-network,1,1,5.087288615633148,10.549794329,10
thor50dday,1,3,79.97165496360239,5.803548512,20
timtab1,1,3,36.31612606669051,0.5130115,20
timtab2,1,3,47.66845040751885,10.038716462,985
tr12-30,1,3,5.546595306115069,0.223872663,20
traininstance2,1,2,88.78898567013206,2.3505146320000003,553
traininstance6,1,2,27.312435765673175,0.20560401,88
trento1,1,2,88.91592261447074,11.779759396,11
triptim1,1,2,0.14845800165874895,20.371200307,4
uccase12,1,2,0.0052785331898662574,7.02628093,11
uccase9,1,3,53.42999246264187,8.352273106,20
uct-subprob,1,1,22.469135802469136,0.475972466,6
unitcal_7,1,3,25.300867317340774,140.30999233100002,1070
var-smallemery-m6j6,1,1,18.347285801018526,2.590360347,5
vpm2,1,3,27.36842105263157,0.024664624,20
wachplan,1,2,0.0,1.129608945,12
